1,8126
2,5988
3,5799
4,5545
5,5292
6,4296
7,3487
8,3342
9,3273
10,3131
11,3097
12,3018
13,2777
14,2759
15,2590
16,2457
17,2406
18,2386
19,2223
20,2187
21,2012
22,1990
23,1946
24,1832
25,1790
26,1757
27,1734
28,1693
29,1686
30,1628
31,1618
32,1600
33,1596
34,1566
35,1531
36,1509
37,1496
38,1470
39,1439
40,1416
41,1380
42,1370
43,1342
44,1327
45,1318
46,1304
47,1295
48,1246
49,1237
50,1233
51,1217
52,1214
53,1199
54,1186
55,1186
56,1183
57,1172
58,1157
59,1143
60,1141
61,1139
62,1129
63,1115
64,1094
65,1088
66,1043
67,1038
68,1033
69,1029
70,1029
71,1017
72,1011
73,996
74,991
75,989
76,979
77,964
78,961
79,960
80,949
81,948
82,943
83,933
84,929
85,926
86,923
87,923
88,901
89,900
90,890
91,886
92,884
93,884
94,881
95,869
96,863
97,854
98,832
99,812
100,792
101,790
102,788
103,770
104,764
105,762
106,756
107,755
108,753
109,747
110,746
111,744
112,738
113,732
114,725
115,722
116,722
117,722
118,721
119,715
120,709
121,708
122,707
123,704
124,695
125,694
126,689
127,687
128,687
129,673
130,671
131,665
132,662
133,654
134,641
135,640
136,628
137,626
138,621
139,619
140,610
141,599
142,598
143,579
144,577
145,577
146,575
147,573
148,571
149,566
150,565
151,558
152,553
153,550
154,549
155,546
156,545
157,542
158,539
159,532
160,530
161,529
162,527
163,525
164,525
165,522
166,518
167,517
168,513
169,512
170,510
171,510
172,509
173,506
174,505
175,504
176,503
177,495
178,492
179,492
180,492
181,490
182,489
183,485
184,485
185,485
186,484
187,482
188,479
189,477
190,475
191,475
192,474
193,469
194,465
195,464
196,460
197,459
198,457
199,457
200,455
201,450
202,448
203,447
204,444
205,443
206,441
207,441
208,440
209,439
210,438
211,437
212,436
213,431
214,431
215,431
216,428
217,426
218,421
219,419
220,419
221,416
222,414
223,413
224,412
225,411
226,410
227,410
228,407
229,407
230,406
231,404
232,401
233,398
234,398
235,393
236,389
237,388
238,387
239,387
240,385
241,383
242,382
243,379
244,378
245,377
246,377
247,376
248,375
249,374
250,374
251,365
252,358
253,357
254,356
255,354
256,353
257,352
258,351
259,350
260,349
261,349
262,346
263,345
264,344
265,342
266,342
267,341
268,341
269,340
270,338
271,338
272,338
273,336
274,334
275,334
276,332
277,332
278,332
279,330
280,330
281,327
282,326
283,324
284,324
285,318
286,318
287,312
288,312
289,311
290,311
291,311
292,309
293,308
294,306
295,305
296,305
297,304
298,303
299,302
300,302
301,300
302,299
303,299
304,299
305,297
306,297
307,296
308,295
309,292
310,292
311,289
312,289
313,288
314,286
315,286
316,286
317,283
318,283
319,283
320,282
321,282
322,281
323,281
324,280
325,279
326,278
327,277
328,276
329,275
330,275
331,274
332,274
333,274
334,273
335,272
336,270
337,269
338,268
339,267
340,267
341,267
342,266
343,266
344,265
345,264
346,263
347,263
348,263
349,262
350,261
351,261
352,260
353,259
354,258
355,258
356,258
357,255
358,254
359,252
360,251
361,249
362,249
363,249
364,247
365,247
366,246
367,246
368,243
369,242
370,241
371,240
372,240
373,240
374,239
375,239
376,238
377,238
378,237
379,236
380,235
381,235
382,235
383,235
384,233
385,233
386,232
387,232
388,231
389,231
390,230
391,230
392,228
393,228
394,226
395,226
396,226
397,225
398,225
399,225
400,222
401,222
402,222
403,222
404,222
405,221
406,221
407,220
408,218
409,218
410,217
411,217
412,216
413,216
414,216
415,216
416,215
417,215
418,215
419,215
420,214
421,213
422,213
423,213
424,213
425,212
426,212
427,211
428,210
429,210
430,208
431,208
432,208
433,208
434,208
435,207
436,206
437,205
438,205
439,203
440,203
441,203
442,202
443,201
444,201
445,200
446,200
447,200
448,200
449,199
450,199
451,199
452,198
453,198
454,198
455,197
456,197
457,197
458,196
459,196
460,196
461,196
462,195
463,195
464,195
465,194
466,194
467,194
468,193
469,193
470,192
471,192
472,192
473,192
474,191
475,190
476,189
477,188
478,187
479,187
480,187
481,187
482,186
483,186
484,186
485,186
486,185
487,185
488,184
489,182
490,182
491,181
492,181
493,181
494,181
495,181
496,181
497,180
498,180
499,180
500,180
501,179
502,179
503,178
504,178
505,178
506,178
507,177
508,177
509,176
510,176
511,176
512,176
513,176
514,176
515,176
516,175
517,175
518,175
519,175
520,175
521,174
522,174
523,174
524,173
525,173
526,173
527,173
528,172
529,172
530,172
531,172
532,171
533,171
534,170
535,170
536,170
537,169
538,169
539,169
540,168
541,168
542,168
543,167
544,166
545,166
546,166
547,166
548,165
549,165
550,165
551,165
552,164
553,164
554,164
555,164
556,163
557,163
558,163
559,163
560,163
561,162
562,162
563,161
564,161
565,161
566,161
567,160
568,160
569,159
570,159
571,159
572,159
573,159
574,158
575,158
576,158
577,158
578,157
579,157
580,157
581,157
582,157
583,156
584,156
585,156
586,155
587,155
588,155
589,155
590,154
591,154
592,154
593,154
594,153
595,153
596,153
597,153
598,152
599,152
600,152
601,152
602,152
603,151
604,151
605,151
606,151
607,151
608,150
609,150
610,150
611,149
612,149
613,148
614,148
615,148
616,148
617,148
618,148
619,148
620,147
621,147
622,146
623,145
624,145
625,145
626,145
627,145
628,145
629,145
630,144
631,144
632,144
633,144
634,144
635,143
636,143
637,143
638,143
639,143
640,143
641,143
642,142
643,142
644,142
645,142
646,141
647,141
648,141
649,141
650,141
651,141
652,141
653,140
654,140
655,140
656,140
657,140
658,140
659,140
660,140
661,140
662,139
663,139
664,139
665,139
666,139
667,138
668,138
669,138
670,138
671,138
672,137
673,137
674,136
675,136
676,136
677,136
678,136
679,135
680,135
681,135
682,135
683,135
684,135
685,134
686,134
687,134
688,134
689,133
690,133
691,133
692,133
693,133
694,133
695,132
696,132
697,131
698,131
699,131
700,131
701,131
702,131
703,131
704,131
705,131
706,131
707,131
708,130
709,130
710,130
711,129
712,129
713,129
714,129
715,129
716,129
717,128
718,128
719,128
720,127
721,127
722,127
723,127
724,127
725,127
726,127
727,126
728,126
729,126
730,125
731,125
732,125
733,125
734,125
735,125
736,124
737,124
738,124
739,124
740,124
741,124
742,123
743,123
744,123
745,123
746,123
747,123
748,122
749,122
750,122
751,122
752,122
753,121
754,121
755,121
756,121
757,121
758,121
759,121
760,121
761,121
762,121
763,120
764,120
765,119
766,119
767,119
768,119
769,119
770,119
771,118
772,118
773,118
774,118
775,118
776,118
777,117
778,117
779,117
780,117
781,117
782,116
783,116
784,116
785,116
786,116
787,115
788,115
789,115
790,115
791,115
792,115
793,114
794,114
795,114
796,113
797,113
798,113
799,113
800,113
801,113
802,113
803,113
804,113
805,112
806,112
807,112
808,112
809,112
810,111
811,111
812,110
813,110
814,110
815,110
816,109
817,109
818,109
819,109
820,109
821,109
822,109
823,109
824,109
825,109
826,109
827,108
828,108
829,108
830,108
831,108
832,108
833,108
834,108
835,108
836,108
837,107
838,106
839,106
840,106
841,105
842,105
843,105
844,105
845,105
846,105
847,105
848,105
849,105
850,105
851,104
852,104
853,104
854,104
855,104
856,104
857,104
858,103
859,103
860,103
861,103
862,102
863,102
864,102
865,102
866,102
867,102
868,101
869,101
870,101
871,101
872,101
873,101
874,100
875,100
876,100
877,100
878,100
879,99
880,99
881,99
882,99
883,99
884,99
885,99
886,98
887,98
888,98
889,98
890,98
891,98
892,98
893,98
894,97
895,97
896,97
897,97
898,97
899,97
900,97
901,97
902,97
903,97
904,97
905,97
906,97
907,96
908,96
909,96
910,96
911,96
912,96
913,96
914,96
915,96
916,96
917,96
918,96
919,96
920,96
921,96
922,95
923,95
924,95
925,95
926,95
927,95
928,95
929,95
930,94
931,94
932,94
933,94
934,94
935,94
936,94
937,94
938,94
939,94
940,94
941,94
942,94
943,93
944,93
945,93
946,93
947,93
948,93
949,93
950,93
951,93
952,93
953,93
954,93
955,93
956,93
957,93
958,93
959,92
960,92
961,92
962,92
963,92
964,92
965,92
966,92
967,92
968,92
969,92
970,92
971,92
972,92
973,92
974,92
975,91
976,91
977,91
978,91
979,91
980,91
981,91
982,91
983,91
984,91
985,91
986,91
987,91
988,91
989,90
990,90
991,90
992,90
993,90
994,89
995,89
996,89
997,89
998,89
999,89
1000,89
