1,3373
2,2399
3,2344
4,2316
5,2090
6,2015
7,1786
8,1755
9,1619
10,1555
11,1421
12,1412
13,1388
14,1383
15,1208
16,1199
17,1173
18,1121
19,1108
20,1108
21,1034
22,1024
23,1003
24,977
25,958
26,958
27,957
28,945
29,923
30,908
31,907
32,905
33,893
34,888
35,882
36,805
37,790
38,788
39,777
40,774
41,747
42,703
43,698
44,692
45,680
46,656
47,650
48,632
49,628
50,605
51,603
52,588
53,587
54,583
55,582
56,570
57,555
58,549
59,548
60,547
61,546
62,537
63,537
64,536
65,530
66,528
67,527
68,524
69,521
70,520
71,517
72,514
73,504
74,500
75,498
76,490
77,487
78,485
79,482
80,476
81,466
82,463
83,461
84,460
85,459
86,458
87,456
88,448
89,447
90,447
91,442
92,442
93,440
94,438
95,436
96,421
97,420
98,417
99,412
100,407
101,403
102,403
103,400
104,393
105,390
106,388
107,387
108,385
109,384
110,382
111,373
112,365
113,363
114,362
115,362
116,352
117,346
118,345
119,340
120,336
121,335
122,334
123,332
124,329
125,328
126,327
127,325
128,324
129,323
130,316
131,315
132,312
133,311
134,310
135,309
136,308
137,303
138,303
139,301
140,301
141,299
142,299
143,299
144,297
145,292
146,292
147,285
148,283
149,279
150,279
151,278
152,277
153,277
154,276
155,275
156,274
157,273
158,269
159,268
160,266
161,265
162,264
163,261
164,255
165,254
166,253
167,253
168,250
169,250
170,250
171,246
172,244
173,243
174,240
175,240
176,239
177,238
178,237
179,235
180,235
181,234
182,232
183,231
184,231
185,231
186,229
187,229
188,228
189,228
190,227
191,227
192,226
193,225
194,225
195,222
196,221
197,221
198,221
199,219
200,219
201,218
202,218
203,215
204,214
205,212
206,212
207,211
208,209
209,209
210,209
211,208
212,208
213,207
214,207
215,207
216,206
217,206
218,203
219,203
220,201
221,201
222,201
223,200
224,200
225,199
226,198
227,197
228,194
229,190
230,189
231,189
232,188
233,187
234,187
235,187
236,186
237,186
238,186
239,185
240,185
241,185
242,185
243,184
244,184
245,184
246,184
247,184
248,182
249,182
250,182
251,181
252,181
253,180
254,178
255,178
256,178
257,176
258,175
259,175
260,174
261,174
262,173
263,173
264,172
265,171
266,169
267,168
268,167
269,167
270,167
271,166
272,166
273,165
274,165
275,164
276,164
277,163
278,161
279,161
280,160
281,160
282,158
283,157
284,156
285,155
286,154
287,154
288,154
289,154
290,154
291,153
292,153
293,153
294,153
295,152
296,152
297,152
298,152
299,152
300,152
301,151
302,150
303,149
304,149
305,147
306,147
307,146
308,145
309,145
310,144
311,143
312,143
313,143
314,142
315,142
316,142
317,141
318,140
319,139
320,139
321,138
322,138
323,137
324,137
325,137
326,137
327,136
328,136
329,136
330,135
331,135
332,135
333,134
334,133
335,133
336,133
337,132
338,132
339,132
340,132
341,132
342,131
343,131
344,130
345,130
346,130
347,129
348,129
349,129
350,129
351,129
352,128
353,128
354,127
355,126
356,126
357,125
358,124
359,124
360,123
361,123
362,123
363,122
364,121
365,121
366,121
367,120
368,120
369,119
370,119
371,118
372,118
373,118
374,118
375,117
376,117
377,116
378,116
379,115
380,114
381,114
382,114
383,114
384,113
385,112
386,112
387,112
388,112
389,112
390,112
391,112
392,112
393,111
394,111
395,111
396,110
397,110
398,109
399,109
400,109
401,108
402,108
403,107
404,107
405,106
406,106
407,105
408,105
409,105
410,105
411,105
412,105
413,105
414,105
415,104
416,104
417,104
418,104
419,103
420,103
421,103
422,103
423,102
424,102
425,101
426,101
427,101
428,101
429,100
430,100
431,100
432,100
433,100
434,100
435,99
436,99
437,99
438,99
439,99
440,98
441,98
442,97
443,97
444,97
445,97
446,97
447,97
448,96
449,96
450,96
451,96
452,96
453,96
454,96
455,95
456,95
457,94
458,94
459,93
460,93
461,93
462,93
463,92
464,92
465,92
466,92
467,91
468,91
469,91
470,91
471,90
472,90
473,90
474,90
475,89
476,89
477,89
478,88
479,88
480,88
481,88
482,88
483,87
484,87
485,87
486,86
487,86
488,86
489,86
490,86
491,86
492,85
493,85
494,85
495,85
496,85
497,85
498,85
499,84
500,84
501,84
502,84
503,84
504,83
505,83
506,83
507,83
508,82
509,82
510,82
511,82
512,82
513,82
514,81
515,81
516,81
517,81
518,80
519,80
520,80
521,80
522,79
523,79
524,79
525,78
526,78
527,78
528,78
529,78
530,78
531,78
532,77
533,77
534,77
535,77
536,76
537,76
538,76
539,76
540,76
541,76
542,76
543,76
544,75
545,75
546,75
547,75
548,75
549,75
550,75
551,74
552,74
553,74
554,74
555,74
556,74
557,74
558,73
559,73
560,73
561,73
562,73
563,73
564,73
565,73
566,73
567,72
568,72
569,72
570,72
571,72
572,72
573,72
574,71
575,71
576,71
577,71
578,71
579,71
580,71
581,71
582,71
583,71
584,70
585,70
586,70
587,70
588,70
589,70
590,70
591,70
592,70
593,69
594,69
595,69
596,69
597,69
598,69
599,69
600,69
601,69
602,68
603,68
604,68
605,68
606,68
607,68
608,68
609,68
610,67
611,67
612,67
613,67
614,67
615,67
616,67
617,67
618,67
619,67
620,66
621,66
622,65
623,65
624,65
625,65
626,65
627,65
628,65
629,65
630,65
631,65
632,65
633,65
634,64
635,64
636,64
637,64
638,64
639,64
640,64
641,64
642,63
643,63
644,63
645,63
646,62
647,62
648,62
649,62
650,62
651,62
652,61
653,61
654,61
655,61
656,61
657,60
658,60
659,60
660,60
661,60
662,60
663,59
664,59
665,59
666,59
667,59
668,59
669,59
670,59
671,58
672,58
673,58
674,58
675,58
676,57
677,57
678,57
679,57
680,57
681,57
682,57
683,57
684,57
685,57
686,57
687,57
688,56
689,56
690,56
691,56
692,56
693,56
694,56
695,56
696,56
697,56
698,56
699,56
700,56
701,55
702,55
703,55
704,55
705,55
706,54
707,54
708,54
709,54
710,54
711,54
712,54
713,54
714,54
715,54
716,54
717,54
718,53
719,53
720,53
721,53
722,53
723,53
724,53
725,53
726,53
727,53
728,53
729,53
730,53
731,53
732,52
733,52
734,52
735,52
736,52
737,52
738,52
739,52
740,52
741,52
742,52
743,52
744,52
745,52
746,51
747,51
748,51
749,51
750,51
751,51
752,51
753,51
754,51
755,51
756,51
757,51
758,51
759,50
760,50
761,50
762,50
763,50
764,50
765,50
766,50
767,50
768,50
769,50
770,50
771,50
772,50
773,50
774,50
775,49
776,49
777,49
778,49
779,49
780,49
781,49
782,49
783,49
784,49
785,49
786,48
787,48
788,48
789,48
790,48
791,48
792,48
793,48
794,48
795,48
796,48
797,48
798,48
799,48
800,48
801,48
802,47
803,47
804,47
805,47
806,47
807,47
808,47
809,47
810,47
811,47
812,47
813,46
814,46
815,46
816,46
817,46
818,46
819,46
820,46
821,46
822,46
823,46
824,46
825,46
826,46
827,46
828,45
829,45
830,45
831,45
832,45
833,45
834,45
835,45
836,45
837,45
838,44
839,44
840,44
841,44
842,44
843,44
844,44
845,44
846,44
847,44
848,44
849,44
850,44
851,44
852,44
853,44
854,44
855,44
856,43
857,43
858,43
859,43
860,43
861,43
862,43
863,43
864,43
865,43
866,43
867,43
868,43
869,43
870,43
871,43
872,43
873,43
874,42
875,42
876,42
877,42
878,42
879,42
880,42
881,42
882,42
883,42
884,42
885,42
886,42
887,42
888,42
889,42
890,41
891,41
892,41
893,41
894,41
895,41
896,41
897,41
898,41
899,41
900,41
901,41
902,41
903,41
904,41
905,41
906,41
907,41
908,41
909,41
910,41
911,40
912,40
913,40
914,40
915,40
916,40
917,40
918,40
919,40
920,40
921,40
922,40
923,40
924,40
925,40
926,40
927,40
928,40
929,40
930,39
931,39
932,39
933,39
934,39
935,39
936,39
937,39
938,39
939,39
940,39
941,39
942,39
943,39
944,38
945,38
946,38
947,38
948,38
949,38
950,38
951,38
952,38
953,38
954,38
955,38
956,38
957,38
958,38
959,38
960,38
961,38
962,38
963,38
964,38
965,38
966,38
967,38
968,38
969,37
970,37
971,37
972,37
973,37
974,37
975,37
976,37
977,37
978,37
979,37
980,37
981,37
982,37
983,37
984,37
985,37
986,37
987,37
988,37
989,37
990,36
991,36
992,36
993,36
994,36
995,36
996,36
997,36
998,36
999,36
1000,36
