1,9769
2,7439
3,5454
4,4508
5,4248
6,4247
7,4044
8,3983
9,3938
10,3844
11,3824
12,3034
13,3017
14,3012
15,2990
16,2974
17,2821
18,2710
19,2703
20,2602
21,2597
22,2574
23,2488
24,2479
25,2479
26,2467
27,2301
28,2171
29,2169
30,2119
31,2097
32,2065
33,2027
34,1965
35,1961
36,1946
37,1940
38,1891
39,1884
40,1879
41,1871
42,1866
43,1793
44,1787
45,1701
46,1637
47,1615
48,1606
49,1578
50,1559
51,1549
52,1527
53,1510
54,1508
55,1472
56,1465
57,1359
58,1349
59,1349
60,1346
61,1337
62,1325
63,1325
64,1306
65,1303
66,1303
67,1269
68,1265
69,1247
70,1210
71,1202
72,1199
73,1189
74,1170
75,1149
76,1135
77,1101
78,1090
79,1086
80,1083
81,1082
82,1064
83,1047
84,1041
85,1039
86,1030
87,1026
88,1007
89,1006
90,1001
91,994
92,992
93,990
94,985
95,980
96,969
97,963
98,956
99,939
100,938
101,935
102,934
103,916
104,913
105,912
106,910
107,910
108,909
109,903
110,899
111,892
112,887
113,879
114,874
115,872
116,872
117,867
118,855
119,854
120,833
121,820
122,809
123,806
124,806
125,804
126,800
127,799
128,795
129,794
130,792
131,791
132,790
133,790
134,781
135,774
136,770
137,769
138,768
139,767
140,764
141,763
142,747
143,739
144,732
145,730
146,729
147,728
148,724
149,724
150,720
151,714
152,707
153,703
154,686
155,685
156,680
157,677
158,673
159,672
160,671
161,659
162,656
163,656
164,654
165,654
166,654
167,652
168,649
169,647
170,647
171,643
172,640
173,638
174,635
175,631
176,630
177,627
178,626
179,626
180,623
181,622
182,620
183,616
184,599
185,597
186,593
187,587
188,587
189,586
190,583
191,580
192,579
193,572
194,570
195,569
196,567
197,566
198,565
199,560
200,556
201,555
202,553
203,552
204,551
205,549
206,548
207,541
208,541
209,536
210,533
211,530
212,529
213,528
214,521
215,519
216,518
217,518
218,516
219,516
220,513
221,512
222,508
223,505
224,503
225,503
226,502
227,501
228,501
229,500
230,499
231,495
232,494
233,493
234,493
235,493
236,491
237,490
238,482
239,481
240,480
241,478
242,477
243,475
244,474
245,473
246,471
247,468
248,468
249,467
250,463
251,462
252,461
253,460
254,459
255,459
256,458
257,458
258,457
259,449
260,445
261,444
262,444
263,444
264,443
265,443
266,442
267,441
268,440
269,440
270,437
271,437
272,437
273,436
274,435
275,435
276,433
277,432
278,425
279,424
280,424
281,423
282,423
283,422
284,421
285,421
286,420
287,419
288,411
289,410
290,410
291,409
292,408
293,407
294,406
295,405
296,404
297,404
298,402
299,394
300,394
301,393
302,392
303,390
304,389
305,387
306,386
307,385
308,383
309,381
310,381
311,381
312,379
313,378
314,378
315,377
316,377
317,376
318,375
319,370
320,369
321,367
322,367
323,367
324,365
325,364
326,364
327,361
328,361
329,361
330,360
331,360
332,360
333,359
334,359
335,355
336,353
337,353
338,353
339,352
340,351
341,350
342,350
343,349
344,347
345,344
346,340
347,339
348,338
349,338
350,337
351,335
352,331
353,331
354,327
355,326
356,324
357,323
358,322
359,322
360,321
361,319
362,319
363,318
364,318
365,317
366,316
367,315
368,315
369,314
370,314
371,314
372,312
373,308
374,308
375,307
376,307
377,306
378,306
379,306
380,305
381,305
382,305
383,303
384,303
385,302
386,302
387,301
388,301
389,301
390,300
391,300
392,298
393,298
394,297
395,296
396,296
397,295
398,295
399,295
400,295
401,295
402,294
403,294
404,293
405,293
406,293
407,292
408,290
409,290
410,289
411,288
412,288
413,288
414,287
415,285
416,284
417,284
418,282
419,282
420,281
421,279
422,279
423,278
424,277
425,277
426,276
427,275
428,274
429,274
430,273
431,272
432,271
433,271
434,271
435,270
436,270
437,270
438,269
439,269
440,268
441,267
442,267
443,265
444,265
445,264
446,262
447,262
448,262
449,262
450,262
451,261
452,261
453,261
454,260
455,260
456,260
457,259
458,259
459,259
460,258
461,257
462,256
463,256
464,256
465,255
466,255
467,253
468,253
469,253
470,253
471,252
472,252
473,251
474,251
475,251
476,250
477,250
478,249
479,249
480,248
481,247
482,247
483,247
484,246
485,246
486,246
487,245
488,245
489,245
490,245
491,244
492,244
493,243
494,243
495,243
496,243
497,242
498,241
499,241
500,241
501,241
502,241
503,240
504,238
505,238
506,238
507,237
508,237
509,236
510,236
511,235
512,235
513,234
514,234
515,234
516,233
517,233
518,233
519,232
520,232
521,232
522,232
523,232
524,231
525,231
526,231
527,231
528,231
529,230
530,230
531,229
532,229
533,229
534,228
535,228
536,228
537,228
538,228
539,227
540,227
541,226
542,226
543,226
544,225
545,225
546,225
547,225
548,225
549,224
550,224
551,224
552,224
553,223
554,223
555,223
556,222
557,222
558,222
559,222
560,222
561,221
562,221
563,221
564,220
565,219
566,219
567,219
568,218
569,218
570,218
571,217
572,217
573,217
574,217
575,216
576,215
577,215
578,215
579,215
580,215
581,214
582,214
583,214
584,213
585,212
586,210
587,210
588,209
589,209
590,208
591,208
592,208
593,207
594,207
595,207
596,206
597,206
598,205
599,205
600,205
601,205
602,205
603,204
604,204
605,204
606,204
607,204
608,203
609,203
610,203
611,202
612,202
613,202
614,201
615,201
616,201
617,200
618,200
619,199
620,199
621,199
622,199
623,198
624,198
625,198
626,198
627,198
