1,21648
2,21603
3,21389
4,20545
5,16607
6,15249
7,7201
8,5892
9,5530
10,5146
11,4326
12,4283
13,4217
14,4066
15,3952
16,3770
17,3721
18,3520
19,3427
20,3317
21,3165
22,3134
23,3065
24,2983
25,2682
26,2672
27,2667
28,2628
29,2627
30,2625
31,2621
32,2573
33,2523
34,2418
35,2240
36,2182
37,2179
38,2167
39,2051
40,2038
41,2026
42,2001
43,1985
44,1927
45,1844
46,1770
47,1767
48,1723
49,1691
50,1682
51,1669
52,1637
53,1621
54,1620
55,1597
56,1588
57,1546
58,1442
59,1395
60,1371
61,1283
62,1271
63,1250
64,1248
65,1234
66,1224
67,1222
68,1212
69,1210
70,1209
71,1206
72,1198
73,1196
74,1195
75,1183
76,1175
77,1173
78,1169
79,1163
80,1163
81,1160
82,1148
83,1145
84,1145
85,1139
86,1137
87,1132
88,1132
89,1128
90,1119
91,1109
92,1100
93,1083
94,1069
95,1058
96,1058
97,1056
98,1048
99,1045
100,1013
101,994
102,967
103,966
104,962
105,950
106,944
107,940
108,926
109,925
110,924
111,921
112,921
113,915
114,915
115,906
116,901
117,898
118,892
119,891
120,882
121,870
122,858
123,857
124,856
125,845
126,843
127,843
128,839
129,832
130,829
131,828
132,828
133,822
134,814
135,794
136,786
137,785
138,775
139,766
140,763
141,759
142,755
143,751
144,747
145,743
146,740
147,739
148,737
149,726
150,722
151,721
152,710
153,705
154,702
155,700
156,699
157,698
158,697
159,691
160,688
161,670
162,667
163,664
164,657
165,653
166,651
167,649
168,648
169,637
170,630
171,624
172,622
173,621
174,620
175,620
176,608
177,607
178,606
179,604
180,602
181,600
182,598
183,594
184,591
185,591
186,588
187,588
188,584
189,581
190,579
191,577
192,575
193,573
194,572
195,571
196,571
197,570
198,567
199,565
200,560
201,555
202,553
203,551
204,548
205,547
206,538
207,535
208,529
209,529
210,529
211,528
212,528
213,523
214,517
215,517
216,516
217,515
218,514
219,509
220,503
221,501
222,499
223,499
224,496
225,495
226,492
227,492
228,490
229,489
230,489
231,483
232,482
233,480
234,477
235,477
236,474
237,474
238,468
239,468
240,467
241,465
242,464
243,461
244,459
245,458
246,458
247,455
248,454
249,454
250,450
251,449
252,445
253,445
254,444
255,443
256,437
257,436
258,436
259,434
260,430
261,429
262,428
263,427
264,427
265,424
266,421
267,420
268,417
269,417
270,417
271,410
272,408
273,406
274,405
275,405
276,403
277,403
278,402
279,401
280,398
281,397
282,396
283,396
284,395
285,394
286,393
287,393
288,392
289,390
290,387
291,385
292,384
293,384
294,382
295,379
296,377
297,375
298,374
299,374
300,373
301,372
302,371
303,369
304,368
305,366
306,366
307,364
308,364
309,363
310,362
311,362
312,360
313,359
314,359
315,358
316,357
317,357
318,356
319,354
320,354
321,353
322,353
323,351
324,350
325,349
326,348
327,347
328,346
329,342
330,342
331,342
332,341
333,340
334,338
335,338
336,337
337,335
338,333
339,331
340,330
341,329
342,328
343,328
344,328
345,326
346,326
347,326
348,326
349,325
350,323
351,323
352,322
353,321
354,321
355,320
356,320
357,320
358,320
359,319
360,319
361,319
362,317
363,317
364,316
365,314
366,311
367,311
368,310
369,309
370,307
371,305
372,303
373,303
374,303
375,302
376,301
377,300
378,300
379,299
380,299
381,299
382,299
383,298
384,298
385,297
386,296
387,296
388,295
389,295
390,295
391,294
392,293
393,293
394,292
395,292
396,292
397,291
398,290
399,290
400,289
401,287
402,286
403,286
404,284
405,284
406,283
407,283
408,282
409,281
410,281
411,281
412,280
413,279
414,279
415,279
416,278
417,277
418,277
419,276
420,275
421,274
422,274
423,274
424,273
425,273
426,272
427,272
428,272
429,272
430,271
431,270
432,270
433,269
434,269
435,269
436,268
437,266
438,266
439,265
440,265
441,264
442,263
443,263
444,263
445,263
446,263
447,262
448,261
449,261
450,260
451,260
452,260
453,258
454,258
455,258
456,257
457,257
458,257
459,256
460,256
461,254
462,253
463,253
464,253
465,252
466,251
467,251
468,250
469,250
470,250
471,249
472,249
473,248
474,248
475,248
476,248
477,246
478,246
479,245
480,245
481,245
482,244
483,244
484,243
485,242
486,242
487,241
488,241
489,241
490,241
491,241
492,241
493,240
494,240
495,239
496,239
497,238
498,238
499,238
500,236
501,236
502,236
503,236
504,235
505,235
506,235
507,234
508,233
509,232
510,232
511,231
512,230
513,230
514,230
515,230
516,229
517,229
518,228
519,228
520,228
521,228
522,227
523,227
524,227
525,227
526,227
527,226
528,225
529,225
530,224
531,224
532,224
533,224
534,224
535,223
536,223
537,223
538,222
539,222
540,222
541,222
542,221
543,221
544,221
545,221
546,220
547,220
548,219
549,219
550,219
551,219
552,218
553,218
554,218
555,217
556,216
557,216
558,215
559,214
560,213
561,213
562,212
563,212
564,212
565,212
566,212
567,211
568,210
569,210
570,210
571,210
572,210
573,210
574,209
575,209
576,209
577,208
578,208
579,208
580,208
581,208
582,207
583,207
584,206
585,206
586,206
587,206
588,205
589,205
590,205
591,204
592,204
593,204
594,203
595,203
596,203
597,203
598,202
599,202
600,202
601,201
602,201
603,201
604,201
605,200
606,199
607,199
608,199
609,198
610,198
611,198
612,197
613,197
614,197
615,197
616,197
617,197
618,197
619,197
620,197
621,197
622,196
623,196
624,196
625,196
626,196
627,195
628,195
629,195
630,195
631,195
632,194
633,194
634,193
635,193
636,193
637,193
638,192
639,192
640,191
641,191
642,191
643,190
644,190
645,189
646,189
647,189
648,188
649,187
650,187
651,186
652,186
653,186
654,186
655,185
656,185
657,185
658,185
659,185
660,184
661,184
662,183
663,183
664,183
665,182
666,182
667,182
668,182
669,181
670,181
671,181
672,181
673,181
674,181
675,180
676,180
677,180
678,180
679,179
